Lead_0,Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10
141.153233790022,13.607438087624928,104.758785919236,118.04776173132302,-16.836728279052977,87.11142639335935,114.91194228570214,224.74627241974417,80.95435120383706,122.33666276681345,9.234165228485494
141.153233790022,16.048844337624928,102.317379669236,122.93057423132302,-19.278134529052977,91.99423889335935,112.47053603570214,222.30486616974417,85.83716370383706,119.89525651681345,11.675571478485494
141.153233790022,20.931656837624928,99.875973419236,120.48916798132302,-21.719540779052977,89.55283264335935,114.91194228570214,224.74627241974417,88.27856995383706,124.77806901681345,14.116977728485494
141.153233790022,25.814469337624928,97.434567169236,118.04776173132302,-16.836728279052977,87.11142639335935,112.47053603570214,222.30486616974417,90.71997620383706,127.21947526681345,21.441196478485494
138.711827540022,28.255875587624928,97.434567169236,122.93057423132302,-19.278134529052977,84.67002014335935,110.02912978570214,219.86345991974417,85.83716370383706,129.66088151681345,23.882602728485494
133.829015040022,25.814469337624928,94.993160919236,127.81338673132302,-21.719540779052977,89.55283264335935,112.47053603570214,222.30486616974417,83.39575745383706,134.54369401681345,21.441196478485494
138.711827540022,28.255875587624928,97.434567169236,130.25479298132302,-19.278134529052977,87.11142639335935,110.02912978570214,217.42205366974417,80.95435120383706,136.98510026681345,23.882602728485494
136.270421290022,25.814469337624928,94.993160919236,127.81338673132302,-21.719540779052977,84.67002014335935,107.58772353570214,219.86345991974417,80.95435120383706,141.86791276681345,21.441196478485494
138.711827540022,28.255875587624928,99.875973419236,127.81338673132302,-24.160947029052977,89.55283264335935,105.14631728570214,217.42205366974417,78.51294495383706,144.30931901681345,18.999790228485494
141.153233790022,25.814469337624928,97.434567169236,125.37198048132302,-26.602353279052977,87.11142639335935,102.70491103570214,214.98064741974417,83.39575745383706,141.86791276681345,16.558383978485494
138.711827540022,23.373063087624928,94.993160919236,122.93057423132302,-29.043759529052977,84.67002014335935,100.26350478570214,219.86345991974417,85.83716370383706,146.75072526681345,14.116977728485494
133.829015040022,20.931656837624928,92.551754669236,120.48916798132302,-31.485165779052977,82.22861389335935,97.82209853570214,217.42205366974417,88.27856995383706,149.19213151681345,18.999790228485494
131.387608790022,23.373063087624928,94.993160919236,125.37198048132302,-33.92657202905298,79.78720764335935,95.38069228570214,214.98064741974417,90.71997620383706,151.63353776681345,23.882602728485494
128.946202540022,28.255875587624928,97.434567169236,127.81338673132302,-36.36797827905298,77.34580139335935,92.93928603570214,212.53924116974417,95.60278870383706,154.07494401681345,18.999790228485494
133.829015040022,30.697281837624928,99.875973419236,125.37198048132302,-33.92657202905298,72.46298889335935,97.82209853570214,214.98064741974417,98.04419495383706,158.95775651681345,16.558383978485494
131.387608790022,33.13868808762493,102.317379669236,122.93057423132302,-36.36797827905298,70.02158264335935,102.70491103570214,217.42205366974417,90.71997620383706,161.39916276681345,18.999790228485494
133.829015040022,35.58009433762493,99.875973419236,120.48916798132302,-38.80938452905298,67.58017639335935,100.26350478570214,214.98064741974417,88.27856995383706,158.95775651681345,14.116977728485494
133.829015040022,42.90431308762493,97.434567169236,118.04776173132302,-33.92657202905298,70.02158264335935,102.70491103570214,212.53924116974417,85.83716370383706,163.84056901681345,11.675571478485494
131.387608790022,45.34571933762493,99.875973419236,115.60635548132302,-36.36797827905298,74.90439514335935,100.26350478570214,210.09783491974417,83.39575745383706,161.39916276681345,14.116977728485494
133.829015040022,50.22853183762493,102.317379669236,118.04776173132302,-31.485165779052977,77.34580139335935,100.26350478570214,207.65642866974417,90.71997620383706,166.28197526681345,16.558383978485494
128.946202540022,45.34571933762493,99.875973419236,115.60635548132302,-33.92657202905298,84.67002014335935,102.70491103570214,210.09783491974417,88.27856995383706,168.72338151681345,21.441196478485494
131.387608790022,47.78712558762493,94.993160919236,118.04776173132302,-29.043759529052977,82.22861389335935,105.14631728570214,212.53924116974417,90.71997620383706,171.16478776681345,23.882602728485494
133.829015040022,50.22853183762493,92.551754669236,115.60635548132302,-31.485165779052977,79.78720764335935,102.70491103570214,210.09783491974417,90.71997620383706,173.60619401681345,21.441196478485494
133.829015040022,50.22853183762493,94.993160919236,115.60635548132302,-31.485165779052977,77.34580139335935,102.70491103570214,210.09783491974417,95.60278870383706,173.60619401681345,21.441196478485494
131.387608790022,50.22853183762493,97.434567169236,115.60635548132302,-31.485165779052977,77.34580139335935,102.70491103570214,210.09783491974417,98.04419495383706,173.60619401681345,21.441196478485494
128.946202540022,50.22853183762493,99.875973419236,115.60635548132302,-31.485165779052977,77.34580139335935,102.70491103570214,212.53924116974417,98.04419495383706,176.04760026681345,18.999790228485494
128.946202540022,47.78712558762493,99.875973419236,115.60635548132302,-38.80938452905298,82.22861389335935,102.70491103570214,212.53924116974417,90.71997620383706,176.04760026681345,18.999790228485494
128.946202540022,50.22853183762493,94.993160919236,120.48916798132302,-38.80938452905298,82.22861389335935,105.14631728570214,207.65642866974417,95.60278870383706,176.04760026681345,18.999790228485494
131.387608790022,57.55275058762493,94.993160919236,118.04776173132302,-38.80938452905298,84.67002014335935,112.47053603570214,202.77361616974417,98.04419495383706,180.93041276681345,18.999790228485494
136.270421290022,57.55275058762493,92.551754669236,118.04776173132302,-36.36797827905298,82.22861389335935,112.47053603570214,205.21502241974417,98.04419495383706,180.93041276681345,21.441196478485494
133.829015040022,57.55275058762493,92.551754669236,115.60635548132302,-36.36797827905298,84.67002014335935,114.91194228570214,202.77361616974417,98.04419495383706,183.37181901681345,21.441196478485494
133.829015040022,55.11134433762493,90.110348419236,115.60635548132302,-36.36797827905298,82.22861389335935,114.91194228570214,205.21502241974417,100.48560120383706,183.37181901681345,21.441196478485494
136.270421290022,55.11134433762493,90.110348419236,113.16494923132302,-33.92657202905298,82.22861389335935,114.91194228570214,205.21502241974417,100.48560120383706,180.93041276681345,21.441196478485494
136.270421290022,57.55275058762493,90.110348419236,110.72354298132302,-33.92657202905298,87.11142639335935,114.91194228570214,207.65642866974417,100.48560120383706,180.93041276681345,23.882602728485494
141.153233790022,57.55275058762493,90.110348419236,113.16494923132302,-33.92657202905298,87.11142639335935,114.91194228570214,205.21502241974417,98.04419495383706,180.93041276681345,26.324008978485494
141.153233790022,57.55275058762493,87.668942169236,113.16494923132302,-33.92657202905298,96.87705139335935,112.47053603570214,205.21502241974417,98.04419495383706,190.69603776681345,23.882602728485494
141.153233790022,57.55275058762493,87.668942169236,115.60635548132302,-31.485165779052977,94.43564514335935,117.35334853570214,207.65642866974417,98.04419495383706,195.57885026681345,23.882602728485494
146.036046290022,57.55275058762493,87.668942169236,118.04776173132302,-29.043759529052977,99.31845764335935,117.35334853570214,210.09783491974417,98.04419495383706,198.02025651681345,26.324008978485494
146.036046290022,55.11134433762493,92.551754669236,115.60635548132302,-24.160947029052977,96.87705139335935,119.79475478570214,207.65642866974417,95.60278870383706,202.90306901681345,23.882602728485494
148.477452540022,52.66993808762493,94.993160919236,113.16494923132302,-26.602353279052977,94.43564514335935,117.35334853570214,205.21502241974417,93.16138245383706,205.34447526681345,23.882602728485494
148.477452540022,50.22853183762493,94.993160919236,118.04776173132302,-31.485165779052977,94.43564514335935,124.67756728570214,210.09783491974417,90.71997620383706,210.22728776681345,21.441196478485494
146.036046290022,55.11134433762493,92.551754669236,120.48916798132302,-29.043759529052977,99.31845764335935,122.23616103570214,205.21502241974417,93.16138245383706,210.22728776681345,18.999790228485494
143.594640040022,57.55275058762493,90.110348419236,122.93057423132302,-36.36797827905298,99.31845764335935,127.11897353570214,210.09783491974417,90.71997620383706,205.34447526681345,18.999790228485494
141.153233790022,52.66993808762493,92.551754669236,122.93057423132302,-41.25079077905298,99.31845764335935,132.00178603570214,217.42205366974417,88.27856995383706,207.78588151681345,16.558383978485494
138.711827540022,55.11134433762493,94.993160919236,127.81338673132302,-46.13360327905298,101.75986389335935,134.44319228570214,219.86345991974417,83.39575745383706,205.34447526681345,14.116977728485494
136.270421290022,57.55275058762493,92.551754669236,125.37198048132302,-48.57500952905298,99.31845764335935,139.32600478570214,222.30486616974417,80.95435120383706,205.34447526681345,16.558383978485494
136.270421290022,59.99415683762493,97.434567169236,122.93057423132302,-51.01641577905298,104.20127014335935,141.76741103570214,224.74627241974417,78.51294495383706,202.90306901681345,14.116977728485494
138.711827540022,62.43556308762493,99.875973419236,125.37198048132302,-48.57500952905298,101.75986389335935,139.32600478570214,229.62908491974417,76.07153870383706,200.46166276681345,16.558383978485494
141.153233790022,67.31837558762493,102.317379669236,127.81338673132302,-46.13360327905298,104.20127014335935,141.76741103570214,234.51189741974417,73.63013245383706,202.90306901681345,18.999790228485494
143.594640040022,69.75978183762493,104.758785919236,125.37198048132302,-48.57500952905298,109.08408264335935,139.32600478570214,232.07049116974417,71.18872620383706,200.46166276681345,23.882602728485494
141.153233790022,72.20118808762493,107.200192169236,130.25479298132302,-43.69219702905298,111.52548889335935,141.76741103570214,229.62908491974417,73.63013245383706,202.90306901681345,21.441196478485494
138.711827540022,69.75978183762493,104.758785919236,127.81338673132302,-46.13360327905298,113.96689514335935,144.20881728570214,234.51189741974417,71.18872620383706,200.46166276681345,23.882602728485494
141.153233790022,67.31837558762493,102.317379669236,125.37198048132302,-43.69219702905298,111.52548889335935,141.76741103570214,232.07049116974417,73.63013245383706,200.46166276681345,28.765415228485494
138.711827540022,64.87696933762493,99.875973419236,122.93057423132302,-46.13360327905298,113.96689514335935,144.20881728570214,236.95330366974417,71.18872620383706,198.02025651681345,33.648227728485494
141.153233790022,72.20118808762493,102.317379669236,122.93057423132302,-43.69219702905298,113.96689514335935,146.65022353570214,241.83611616974417,68.74731995383706,195.57885026681345,36.089633978485494
143.594640040022,74.64259433762493,107.200192169236,127.81338673132302,-46.13360327905298,111.52548889335935,144.20881728570214,246.71892866974417,66.30591370383706,193.13744401681345,40.972446478485494
141.153233790022,79.52540683762493,104.758785919236,125.37198048132302,-41.25079077905298,113.96689514335935,151.53303603570214,244.27752241974417,71.18872620383706,195.57885026681345,36.089633978485494
143.594640040022,79.52540683762493,109.641598419236,122.93057423132302,-43.69219702905298,111.52548889335935,149.09162978570214,241.83611616974417,76.07153870383706,193.13744401681345,33.648227728485494
141.153233790022,77.08400058762493,112.083004669236,122.93057423132302,-38.80938452905298,113.96689514335935,151.53303603570214,246.71892866974417,78.51294495383706,195.57885026681345,36.089633978485494
141.153233790022,74.64259433762493,116.965817169236,120.48916798132302,-33.92657202905298,116.40830139335935,153.97444228570214,244.27752241974417,80.95435120383706,198.02025651681345,36.089633978485494
146.036046290022,72.20118808762493,121.848629669236,118.04776173132302,-29.043759529052977,113.96689514335935,151.53303603570214,246.71892866974417,85.83716370383706,200.46166276681345,38.531040228485494
150.918858790022,69.75978183762493,129.172848419236,120.48916798132302,-26.602353279052977,118.84970764335935,149.09162978570214,246.71892866974417,83.39575745383706,205.34447526681345,36.089633978485494
153.360265040022,67.31837558762493,126.731442169236,118.04776173132302,-29.043759529052977,118.84970764335935,153.97444228570214,249.16033491974417,80.95435120383706,202.90306901681345,38.531040228485494
155.801671290022,72.20118808762493,129.172848419236,120.48916798132302,-26.602353279052977,116.40830139335935,151.53303603570214,246.71892866974417,78.51294495383706,207.78588151681345,36.089633978485494
155.801671290022,69.75978183762493,129.172848419236,120.48916798132302,-24.160947029052977,116.40830139335935,151.53303603570214,246.71892866974417,78.51294495383706,205.34447526681345,36.089633978485494
158.243077540022,69.75978183762493,129.172848419236,118.04776173132302,-21.719540779052977,116.40830139335935,151.53303603570214,246.71892866974417,78.51294495383706,202.90306901681345,36.089633978485494
158.243077540022,69.75978183762493,131.614254669236,118.04776173132302,-21.719540779052977,116.40830139335935,151.53303603570214,244.27752241974417,78.51294495383706,202.90306901681345,36.089633978485494
160.684483790022,74.64259433762493,131.614254669236,120.48916798132302,-29.043759529052977,116.40830139335935,151.53303603570214,244.27752241974417,71.18872620383706,202.90306901681345,33.648227728485494
160.684483790022,77.08400058762493,126.731442169236,125.37198048132302,-31.485165779052977,116.40830139335935,153.97444228570214,239.39470991974417,66.30591370383706,202.90306901681345,33.648227728485494
153.360265040022,77.08400058762493,126.731442169236,125.37198048132302,-29.043759529052977,123.73252014335935,153.97444228570214,236.95330366974417,61.423101203837064,202.90306901681345,31.206821478485494
155.801671290022,77.08400058762493,124.290035919236,125.37198048132302,-26.602353279052977,123.73252014335935,153.97444228570214,239.39470991974417,58.981694953837064,202.90306901681345,31.206821478485494
153.360265040022,77.08400058762493,126.731442169236,125.37198048132302,-29.043759529052977,123.73252014335935,156.41584853570214,239.39470991974417,58.981694953837064,200.46166276681345,33.648227728485494
153.360265040022,77.08400058762493,124.290035919236,125.37198048132302,-26.602353279052977,123.73252014335935,153.97444228570214,239.39470991974417,61.423101203837064,200.46166276681345,33.648227728485494
150.918858790022,77.08400058762493,124.290035919236,125.37198048132302,-29.043759529052977,123.73252014335935,156.41584853570214,239.39470991974417,58.981694953837064,200.46166276681345,33.648227728485494
153.360265040022,77.08400058762493,126.731442169236,122.93057423132302,-29.043759529052977,123.73252014335935,156.41584853570214,241.83611616974417,58.981694953837064,200.46166276681345,31.206821478485494
153.360265040022,77.08400058762493,131.614254669236,122.93057423132302,-29.043759529052977,123.73252014335935,156.41584853570214,239.39470991974417,58.981694953837064,205.34447526681345,28.765415228485494
155.801671290022,74.64259433762493,131.614254669236,122.93057423132302,-31.485165779052977,123.73252014335935,158.85725478570214,232.07049116974417,56.540288703837064,205.34447526681345,28.765415228485494
165.567296290022,77.08400058762493,131.614254669236,122.93057423132302,-29.043759529052977,123.73252014335935,158.85725478570214,234.51189741974417,54.098882453837064,207.78588151681345,28.765415228485494
168.008702540022,77.08400058762493,129.172848419236,120.48916798132302,-24.160947029052977,123.73252014335935,156.41584853570214,234.51189741974417,56.540288703837064,207.78588151681345,23.882602728485494
165.567296290022,79.52540683762493,129.172848419236,118.04776173132302,-24.160947029052977,131.05673889335935,151.53303603570214,239.39470991974417,54.098882453837064,202.90306901681345,26.324008978485494
168.008702540022,81.96681308762493,126.731442169236,115.60635548132302,-26.602353279052977,128.61533264335935,156.41584853570214,236.95330366974417,51.657476203837064,207.78588151681345,23.882602728485494
170.450108790022,81.96681308762493,131.614254669236,113.16494923132302,-29.043759529052977,131.05673889335935,156.41584853570214,241.83611616974417,49.216069953837064,205.34447526681345,21.441196478485494
168.008702540022,79.52540683762493,136.497067169236,115.60635548132302,-33.92657202905298,135.93955139335935,153.97444228570214,239.39470991974417,54.098882453837064,207.78588151681345,28.765415228485494
165.567296290022,79.52540683762493,134.055660919236,110.72354298132302,-31.485165779052977,135.93955139335935,158.85725478570214,241.83611616974417,56.540288703837064,205.34447526681345,31.206821478485494
170.450108790022,77.08400058762493,138.938473419236,113.16494923132302,-29.043759529052977,140.82236389335935,156.41584853570214,239.39470991974417,61.423101203837064,202.90306901681345,28.765415228485494
168.008702540022,74.64259433762493,134.055660919236,110.72354298132302,-31.485165779052977,138.38095764335935,163.74006728570214,241.83611616974417,58.981694953837064,207.78588151681345,26.324008978485494
170.450108790022,72.20118808762493,131.614254669236,105.84073048132302,-33.92657202905298,133.49814514335935,161.29866103570214,244.27752241974417,58.981694953837064,212.66869401681345,23.882602728485494
170.450108790022,81.96681308762493,134.055660919236,108.28213673132302,-31.485165779052977,133.49814514335935,158.85725478570214,241.83611616974417,54.098882453837064,210.22728776681345,21.441196478485494
172.891515040022,84.40821933762493,136.497067169236,108.28213673132302,-29.043759529052977,138.38095764335935,163.74006728570214,239.39470991974417,51.657476203837064,212.66869401681345,23.882602728485494
172.891515040022,89.29103183762493,138.938473419236,105.84073048132302,-24.160947029052977,135.93955139335935,168.62287978570214,236.95330366974417,49.216069953837064,210.22728776681345,21.441196478485494
177.774327540022,86.84962558762493,136.497067169236,110.72354298132302,-26.602353279052977,133.49814514335935,166.18147353570214,241.83611616974417,46.774663703837064,215.11010026681345,18.999790228485494
175.332921290022,84.40821933762493,138.938473419236,113.16494923132302,-21.719540779052977,131.05673889335935,163.74006728570214,244.27752241974417,49.216069953837064,210.22728776681345,16.558383978485494
172.891515040022,81.96681308762493,136.497067169236,115.60635548132302,-19.278134529052977,135.93955139335935,161.29866103570214,246.71892866974417,51.657476203837064,205.34447526681345,18.999790228485494
168.008702540022,86.84962558762493,138.938473419236,110.72354298132302,-21.719540779052977,138.38095764335935,163.74006728570214,251.60174116974417,49.216069953837064,202.90306901681345,23.882602728485494
170.450108790022,94.17384433762493,136.497067169236,108.28213673132302,-16.836728279052977,135.93955139335935,161.29866103570214,254.04314741974417,49.216069953837064,198.02025651681345,23.882602728485494
168.008702540022,99.05665683762493,134.055660919236,103.39932423132302,-16.836728279052977,133.49814514335935,166.18147353570214,251.60174116974417,46.774663703837064,195.57885026681345,21.441196478485494
172.891515040022,96.61525058762493,129.172848419236,105.84073048132302,-14.395322029052977,135.93955139335935,163.74006728570214,249.16033491974417,44.333257453837064,198.02025651681345,23.882602728485494
168.008702540022,94.17384433762493,126.731442169236,103.39932423132302,-16.836728279052977,133.49814514335935,158.85725478570214,249.16033491974417,51.657476203837064,195.57885026681345,28.765415228485494
170.450108790022,96.61525058762493,124.290035919236,105.84073048132302,-14.395322029052977,131.05673889335935,156.41584853570214,246.71892866974417,49.216069953837064,193.13744401681345,31.206821478485494
172.891515040022,91.73243808762493,121.848629669236,103.39932423132302,-16.836728279052977,135.93955139335935,153.97444228570214,251.60174116974417,46.774663703837064,195.57885026681345,33.648227728485494
168.008702540022,89.29103183762493,124.290035919236,105.84073048132302,-19.278134529052977,133.49814514335935,158.85725478570214,249.16033491974417,44.333257453837064,193.13744401681345,36.089633978485494
170.450108790022,91.73243808762493,121.848629669236,103.39932423132302,-14.395322029052977,131.05673889335935,161.29866103570214,246.71892866974417,46.774663703837064,190.69603776681345,40.972446478485494
175.332921290022,94.17384433762493,116.965817169236,110.72354298132302,-11.953915779052977,133.49814514335935,158.85725478570214,244.27752241974417,41.891851203837064,188.25463151681345,43.413852728485494
177.774327540022,91.73243808762493,114.524410919236,108.28213673132302,-7.071103279052977,131.05673889335935,163.74006728570214,241.83611616974417,46.774663703837064,190.69603776681345,40.972446478485494
175.332921290022,89.29103183762493,109.641598419236,105.84073048132302,-4.629697029052977,131.05673889335935,161.29866103570214,244.27752241974417,44.333257453837064,193.13744401681345,45.855258978485494
177.774327540022,89.29103183762493,109.641598419236,105.84073048132302,-7.071103279052977,131.05673889335935,161.29866103570214,246.71892866974417,44.333257453837064,193.13744401681345,43.413852728485494
177.774327540022,91.73243808762493,109.641598419236,103.39932423132302,-7.071103279052977,133.49814514335935,161.29866103570214,246.71892866974417,41.891851203837064,193.13744401681345,43.413852728485494
177.774327540022,91.73243808762493,107.200192169236,103.39932423132302,-4.629697029052977,133.49814514335935,161.29866103570214,249.16033491974417,39.450444953837064,193.13744401681345,38.531040228485494
177.774327540022,94.17384433762493,114.524410919236,98.51651173132302,-4.629697029052977,135.93955139335935,156.41584853570214,254.04314741974417,39.450444953837064,193.13744401681345,40.972446478485494
185.098546290022,94.17384433762493,112.083004669236,98.51651173132302,-2.188290779052977,131.05673889335935,163.74006728570214,254.04314741974417,41.891851203837064,200.46166276681345,40.972446478485494
185.098546290022,94.17384433762493,114.524410919236,105.84073048132302,-4.629697029052977,131.05673889335935,163.74006728570214,251.60174116974417,39.450444953837064,198.02025651681345,43.413852728485494
185.098546290022,96.61525058762493,114.524410919236,105.84073048132302,-7.071103279052977,131.05673889335935,166.18147353570214,251.60174116974417,39.450444953837064,198.02025651681345,45.855258978485494
185.098546290022,96.61525058762493,119.407223419236,105.84073048132302,-7.071103279052977,133.49814514335935,166.18147353570214,251.60174116974417,37.009038703837064,200.46166276681345,45.855258978485494
185.098546290022,94.17384433762493,119.407223419236,108.28213673132302,-7.071103279052977,133.49814514335935,166.18147353570214,254.04314741974417,37.009038703837064,200.46166276681345,43.413852728485494
187.539952540022,94.17384433762493,119.407223419236,105.84073048132302,-7.071103279052977,133.49814514335935,161.29866103570214,254.04314741974417,37.009038703837064,200.46166276681345,45.855258978485494
187.539952540022,94.17384433762493,119.407223419236,105.84073048132302,-9.512509529052977,133.49814514335935,163.74006728570214,254.04314741974417,37.009038703837064,202.90306901681345,50.738071478485494
187.539952540022,99.05665683762493,119.407223419236,108.28213673132302,-9.512509529052977,133.49814514335935,166.18147353570214,251.60174116974417,37.009038703837064,200.46166276681345,48.296665228485494
187.539952540022,101.49806308762493,119.407223419236,108.28213673132302,-7.071103279052977,126.17392639335935,163.74006728570214,251.60174116974417,37.009038703837064,210.22728776681345,45.855258978485494
187.539952540022,101.49806308762493,129.172848419236,110.72354298132302,-7.071103279052977,126.17392639335935,166.18147353570214,251.60174116974417,37.009038703837064,212.66869401681345,48.296665228485494
187.539952540022,99.05665683762493,129.172848419236,108.28213673132302,-7.071103279052977,135.93955139335935,166.18147353570214,249.16033491974417,37.009038703837064,215.11010026681345,48.296665228485494
182.657140040022,99.05665683762493,126.731442169236,105.84073048132302,-7.071103279052977,140.82236389335935,175.94709853570214,251.60174116974417,39.450444953837064,212.66869401681345,45.855258978485494
187.539952540022,96.61525058762493,124.290035919236,103.39932423132302,-9.512509529052977,143.26377014335935,173.50569228570214,254.04314741974417,41.891851203837064,215.11010026681345,40.972446478485494
185.098546290022,94.17384433762493,119.407223419236,105.84073048132302,-7.071103279052977,145.70517639335935,171.06428603570214,251.60174116974417,39.450444953837064,212.66869401681345,43.413852728485494
187.539952540022,96.61525058762493,114.524410919236,108.28213673132302,-4.629697029052977,143.26377014335935,168.62287978570214,256.4845536697442,41.891851203837064,215.11010026681345,40.972446478485494
189.981358790022,94.17384433762493,112.083004669236,103.39932423132302,-7.071103279052977,140.82236389335935,166.18147353570214,254.04314741974417,39.450444953837064,212.66869401681345,38.531040228485494
187.539952540022,94.17384433762493,119.407223419236,98.51651173132302,-4.629697029052977,143.26377014335935,171.06428603570214,251.60174116974417,37.009038703837064,210.22728776681345,36.089633978485494
192.422765040022,91.73243808762493,114.524410919236,96.07510548132302,0.2531154709470229,140.82236389335935,168.62287978570214,254.04314741974417,37.009038703837064,205.34447526681345,38.531040228485494
192.422765040022,86.84962558762493,112.083004669236,98.51651173132302,2.694521720947023,143.26377014335935,175.94709853570214,256.4845536697442,39.450444953837064,210.22728776681345,40.972446478485494
194.864171290022,89.29103183762493,114.524410919236,93.63369923132302,5.135927970947023,140.82236389335935,178.38850478570214,258.9259599197442,41.891851203837064,210.22728776681345,45.855258978485494
197.305577540022,91.73243808762493,112.083004669236,91.19229298132302,7.577334220947023,140.82236389335935,175.94709853570214,254.04314741974417,39.450444953837064,215.11010026681345,45.855258978485494
202.188390040022,99.05665683762493,114.524410919236,96.07510548132302,5.135927970947023,145.70517639335935,173.50569228570214,251.60174116974417,41.891851203837064,212.66869401681345,48.296665228485494
207.071202540022,96.61525058762493,112.083004669236,93.63369923132302,10.018740470947023,148.14658264335935,175.94709853570214,249.16033491974417,39.450444953837064,207.78588151681345,50.738071478485494
209.512608790022,99.05665683762493,114.524410919236,96.07510548132302,7.577334220947023,150.58798889335935,171.06428603570214,246.71892866974417,41.891851203837064,210.22728776681345,55.620883978485494
207.071202540022,96.61525058762493,112.083004669236,93.63369923132302,10.018740470947023,153.02939514335935,166.18147353570214,244.27752241974417,39.450444953837064,207.78588151681345,58.062290228485494
209.512608790022,101.49806308762493,109.641598419236,96.07510548132302,12.460146720947023,155.47080139335935,168.62287978570214,239.39470991974417,37.009038703837064,205.34447526681345,62.945102728485494
207.071202540022,103.93946933762493,112.083004669236,91.19229298132302,14.901552970947023,150.58798889335935,166.18147353570214,236.95330366974417,41.891851203837064,207.78588151681345,70.2693214784855
204.629796290022,101.49806308762493,109.641598419236,88.75088673132302,12.460146720947023,155.47080139335935,163.74006728570214,241.83611616974417,44.333257453837064,210.22728776681345,67.8279152284855
202.188390040022,99.05665683762493,114.524410919236,86.30948048132302,14.901552970947023,157.91220764335935,158.85725478570214,239.39470991974417,41.891851203837064,215.11010026681345,65.3865089784855
199.746983790022,96.61525058762493,119.407223419236,83.86807423132302,12.460146720947023,162.79502014335935,156.41584853570214,236.95330366974417,46.774663703837064,212.66869401681345,62.945102728485494
197.305577540022,101.49806308762493,121.848629669236,78.98526173132302,17.342959220947023,160.35361389335935,153.97444228570214,234.51189741974417,44.333257453837064,210.22728776681345,60.503696478485494
199.746983790022,101.49806308762493,126.731442169236,76.54385548132302,14.901552970947023,157.91220764335935,151.53303603570214,236.95330366974417,44.333257453837064,215.11010026681345,58.062290228485494
197.305577540022,103.93946933762493,129.172848419236,81.42666798132302,12.460146720947023,155.47080139335935,149.09162978570214,234.51189741974417,41.891851203837064,212.66869401681345,55.620883978485494
194.864171290022,101.49806308762493,126.731442169236,86.30948048132302,14.901552970947023,162.79502014335935,146.65022353570214,232.07049116974417,39.450444953837064,210.22728776681345,53.179477728485494
192.422765040022,99.05665683762493,129.172848419236,88.75088673132302,19.784365470947023,160.35361389335935,151.53303603570214,229.62908491974417,37.009038703837064,207.78588151681345,55.620883978485494
192.422765040022,103.93946933762493,131.614254669236,91.19229298132302,17.342959220947023,157.91220764335935,149.09162978570214,234.51189741974417,39.450444953837064,202.90306901681345,53.179477728485494
189.981358790022,101.49806308762493,129.172848419236,93.63369923132302,19.784365470947023,155.47080139335935,146.65022353570214,239.39470991974417,37.009038703837064,200.46166276681345,50.738071478485494
189.981358790022,99.05665683762493,124.290035919236,91.19229298132302,17.342959220947023,153.02939514335935,149.09162978570214,241.83611616974417,39.450444953837064,198.02025651681345,48.296665228485494
189.981358790022,101.49806308762493,126.731442169236,93.63369923132302,19.784365470947023,155.47080139335935,151.53303603570214,244.27752241974417,39.450444953837064,195.57885026681345,43.413852728485494
194.864171290022,103.93946933762493,129.172848419236,91.19229298132302,22.225771720947023,148.14658264335935,149.09162978570214,246.71892866974417,41.891851203837064,195.57885026681345,40.972446478485494
199.746983790022,101.49806308762493,126.731442169236,93.63369923132302,19.784365470947023,145.70517639335935,151.53303603570214,249.16033491974417,44.333257453837064,193.13744401681345,38.531040228485494
197.305577540022,99.05665683762493,124.290035919236,96.07510548132302,19.784365470947023,143.26377014335935,151.53303603570214,251.60174116974417,41.891851203837064,193.13744401681345,40.972446478485494
197.305577540022,99.05665683762493,121.848629669236,96.07510548132302,19.784365470947023,143.26377014335935,149.09162978570214,251.60174116974417,41.891851203837064,188.25463151681345,40.972446478485494
199.746983790022,99.05665683762493,121.848629669236,98.51651173132302,24.667177970947023,143.26377014335935,151.53303603570214,251.60174116974417,41.891851203837064,190.69603776681345,38.531040228485494
199.746983790022,99.05665683762493,121.848629669236,96.07510548132302,27.108584220947023,143.26377014335935,151.53303603570214,251.60174116974417,44.333257453837064,190.69603776681345,38.531040228485494
192.422765040022,96.61525058762493,121.848629669236,96.07510548132302,29.549990470947023,138.38095764335935,158.85725478570214,251.60174116974417,46.774663703837064,198.02025651681345,38.531040228485494
192.422765040022,96.61525058762493,124.290035919236,103.39932423132302,31.991396720947023,138.38095764335935,158.85725478570214,254.04314741974417,54.098882453837064,198.02025651681345,38.531040228485494
192.422765040022,99.05665683762493,116.965817169236,103.39932423132302,34.43280297094702,143.26377014335935,158.85725478570214,256.4845536697442,54.098882453837064,200.46166276681345,38.531040228485494
192.422765040022,99.05665683762493,114.524410919236,103.39932423132302,36.87420922094702,143.26377014335935,158.85725478570214,254.04314741974417,54.098882453837064,200.46166276681345,38.531040228485494
189.981358790022,99.05665683762493,116.965817169236,100.95791798132302,36.87420922094702,143.26377014335935,161.29866103570214,254.04314741974417,54.098882453837064,198.02025651681345,40.972446478485494
189.981358790022,99.05665683762493,114.524410919236,100.95791798132302,39.31561547094702,143.26377014335935,158.85725478570214,254.04314741974417,56.540288703837064,198.02025651681345,40.972446478485494
